ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
00074102,$17.00,2,5,2,4,$15.00,$15.00,$11.80,24,75,10,28,50,4,12,18,"$49,600",38,"$43,854"
00074183,$5.00,7,21,3,11,$5.00,$5.00,$4.48,17,105,8,27,60,4,12,24,"$83,600",0,$0
00074235,$26.00,2,12,0,8,$21.00,$21.00,$13.50,20,123,13,34,73,6,6,31,"$47,300",43,"$43,261"
00074303,$25.00,4,7,2,3,$25.00,$18.75,$17.14,16,53,15,32,42,6,14,17,"$44,400",34,"$42,270"
00074345,$25.00,2,16,1,8,$25.00,$24.00,$10.19,16,127,14,34,77,5,14,31,"$53,800",32,"$48,399"
00074360,$21.00,1,3,0,1,$15.00,$15.00,$10.00,18,44,11,26,29,4,4,11,"$70,400",30,"$55,250"
00074361,$10.00,3,16,2,8,$10.00,$12.00,$10.06,23,57,13,34,50,6,17,21,"$54,500",28,$0
00074408,$35.00,1,8,0,6,$30.00,$30.00,$18.13,18,113,13,32,69,6,6,29,"$29,400",31,"$34,159"
00074436,$37.00,3,7,2,4,$25.00,$20.67,$16.00,17,61,13,32,47,6,16,20,"$42,900",40,"$37,726"
00074523,$10.00,3,12,2,6,$10.00,$10.33,$8.08,16,102,7,21,39,3,9,14,"$44,100",36,$0
00008272,$47.00,4,82,4,23,$39.00,$46.50,$26.83,6,260,18,37,95,7,18,34,"$44,800",31,"$40,411"
00074552,$3.00,6,9,4,4,$6.00,$4.67,$4.56,18,32,12,27,28,6,14,12,"$37,600",46,$0
00074614,$5.00,3,39,1,17,$5.00,$3.67,$4.42,16,123,13,28,73,6,12,29,"$61,600",32,"$51,112"
00074589,$12.00,3,5,3,4,$15.00,$11.67,$9.00,16,44,13,30,35,5,12,13,"$79,500",31,"$51,112"
00074615,$9.00,6,20,3,14,$10.00,$8.50,$7.00,18,127,12,32,73,6,17,32,"$50,000",34,"$51,112"
00074673,$7.00,4,13,3,7,$10.00,$8.75,$5.62,17,81,13,34,60,6,16,23,"$36,800",34,"$40,375"
00074701,$20.00,1,7,1,3,$20.00,$13.00,$9.14,17,56,13,31,44,6,14,17,"$36,000",41,$0
00074706,$25.00,1,1,1,1,$15.00,$15.00,$15.00,19,19,10,15,12,4,6,5,"$35,000",31,"$37,500"
00074809,$10.00,3,5,2,4,$9.00,$9.33,$7.20,22,44,12,25,29,6,12,12,"$82,200",29,$0
00074819,$15.00,4,16,3,9,$10.00,$12.75,$13.19,18,129,14,32,76,6,15,30,"$70,200",17,"$68,000"
00074825,$5.00,4,23,2,10,$5.00,$5.00,$4.61,16,90,6,15,50,3,8,19,"$31,000",31,"$41,046"
00074880,$25.00,1,1,0,0,$15.00,$15.00,$15.00,18,18,10,15,12,4,4,5,"$62,200",29,"$80,943"
00074914,$6.00,7,22,3,14,$6.00,$6.43,$4.86,19,116,11,32,70,6,17,31,"$42,400",33,"$49,699"
00074955,$10.00,4,31,3,17,$10.00,$15.75,$12.61,27,119,10,29,77,4,14,30,"$33,400",51,"$45,654"
00074969,$13.00,3,17,2,7,$11.00,$11.00,$7.76,16,110,12,31,65,5,13,24,"$39,900",30,"$51,208"
00074867,$3.00,7,12,5,6,$3.00,$3.43,$3.17,18,40,13,31,34,6,15,14,"$42,500",37,"$42,596"
00075153,$13.00,4,21,3,17,$13.00,$13.25,$10.67,24,128,7,21,69,4,13,31,"$75,000",19,"$25,144"
00075346,$15.00,6,9,6,7,$7.00,$9.33,$8.11,22,40,8,23,30,5,15,14,"$34,900",26,"$46,240"
00075341,$15.00,3,13,0,5,$12.00,$10.67,$7.00,18,119,13,34,64,6,6,27,"$59,500",41,"$46,240"
00075331,$25.00,2,6,1,4,$20.00,$13.50,$8.50,16,88,13,29,52,5,11,19,"$58,300",47,"$46,240"
00187274,$15.00,1,1,1,1,$15.00,$15.00,$15.00,21,21,4,7,7,1,3,3,"$43,500",22,$0
00075461,$15.00,3,9,3,6,$15.00,$15.00,$11.33,20,103,12,33,64,6,16,27,"$22,100",0,$0
00075474,$15.00,3,3,1,1,$20.00,$11.67,$11.67,18,32,15,31,33,6,13,13,"$20,600",39,"$33,424"
00075481,$8.00,3,22,1,13,$10.00,$10.00,$5.86,18,125,13,32,75,6,15,31,"$36,300",31,"$39,399"
00075609,$10.00,5,17,5,12,$5.00,$5.00,$4.00,17,126,11,27,63,5,13,26,"$33,800",36,"$45,027"
00075668,$5.00,7,18,4,10,$2.00,$4.57,$4.17,15,123,14,33,65,6,15,29,"$31,300",30,"$42,065"
00002315,$11.00,2,14,2,9,$10.00,$8.00,$12.93,5,123,17,27,51,7,12,18,"$25,700",34,$0
00075840,$20.00,2,8,0,5,$20.00,$17.00,$12.75,20,122,13,33,65,6,6,29,"$68,600",32,"$56,361"
00075835,$5.00,8,14,7,8,$6.00,$4.25,$3.86,15,65,15,36,54,6,17,20,"$29,800",39,$0
00075851,$5.00,4,17,2,13,$5.00,$5.00,$4.35,15,129,9,27,66,4,11,27,"$24,300",39,$0
00000727,$2.00,10,23,8,13,$2.00,$2.80,$2.26,7,69,18,39,64,10,20,28,"$24,000",27,"$45,515"
00075910,$10.00,5,28,1,16,$10.00,$7.80,$5.93,15,124,12,32,78,6,16,32,"$33,900",0,$0
00076128,$5.00,4,14,3,12,$8.00,$6.50,$4.96,17,114,12,30,66,5,13,28,"$54,300",27,"$41,317"
00076010,$8.00,2,8,1,3,$7.00,$7.00,$6.13,23,102,6,17,24,4,9,9,"$28,900",36,"$39,275"
00075992,$8.00,5,5,2,2,$8.00,$7.80,$7.80,18,32,12,26,25,6,12,10,"$35,400",36,"$39,275"
00076442,$5.00,5,18,3,10,$5.00,$4.80,$4.00,19,89,10,29,55,5,15,24,"$58,800",25,"$54,118"
00076470,$10.00,3,14,2,9,$15.00,$15.00,$9.64,18,111,7,19,57,4,12,24,"$55,000",41,"$60,140"
00076578,$9.00,9,26,5,12,$11.00,$10.11,$8.62,18,119,14,34,70,6,17,30,"$63,700",32,"$60,262"
00076585,$5.00,5,21,4,14,$5.00,$5.20,$4.86,16,122,13,33,74,5,14,31,"$128,200",33,"$60,262"
00076625,$6.00,5,7,1,2,$5.00,$5.80,$5.00,15,53,13,31,32,6,13,12,"$38,600",39,"$48,125"
00076655,$10.00,3,10,1,5,$20.00,$16.67,$11.70,18,93,9,25,58,4,12,21,"$47,800",32,"$54,327"
00076758,$10.00,5,24,4,15,$10.00,$8.40,$5.92,16,128,13,32,77,6,16,31,"$27,500",24,"$39,375"
00076851,$20.00,3,4,2,3,$15.00,$20.00,$16.25,21,42,13,32,34,6,15,15,"$46,600",30,"$47,981"
00076914,$15.00,3,7,1,3,$15.00,$12.67,$9.71,18,53,13,35,44,6,17,19,"$33,700",28,"$46,319"
00076918,$10.00,3,5,3,3,$6.00,$9.00,$7.60,15,24,13,21,21,6,11,9,"$54,700",44,"$43,873"
00187284,$10.00,2,3,2,2,$10.00,$10.00,$8.67,17,21,6,9,9,1,3,3,"$61,400",44,$0
00077011,$10.00,5,5,2,2,$15.00,$11.60,$11.60,18,32,13,30,28,6,15,13,"$40,600",32,"$30,885"
00077023,$15.00,2,2,2,2,$20.00,$12.50,$12.50,17,24,12,22,21,6,11,9,"$32,400",20,"$45,561"
00011143,$44.00,4,23,3,7,$35.00,$46.00,$39.00,4,53,34,54,82,7,18,22,"$42,400",24,"$45,561"
00077057,$15.00,2,3,0,1,$15.00,$13.50,$12.33,19,53,12,27,33,6,6,13,"$51,600",41,"$45,709"
00077048,$7.00,2,4,2,2,$10.00,$7.50,$7.00,18,29,13,25,23,7,13,11,"$34,200",35,"$45,709"
00077107,$14.00,2,10,2,6,$14.00,$14.50,$11.70,16,65,13,34,54,5,15,22,"$143,800",37,"$77,155"
00077116,$10.00,2,9,2,9,$15.00,$15.00,$9.11,17,86,13,32,58,6,15,24,"$66,000",27,"$59,063"
00077196,$25.00,1,1,1,1,$15.00,$15.00,$15.00,24,24,7,17,15,3,7,6,"$94,000",18,"$67,330"
00077260,$10.00,5,12,1,5,$10.00,$10.00,$7.75,17,113,14,33,61,6,15,25,"$87,000",28,"$60,506"
00007734,$20.00,3,22,3,8,$13.00,$14.33,$11.23,6,105,39,59,119,8,17,29,"$68,300",22,"$58,750"
00094473,$10.00,2,10,1,5,$20.00,$20.00,$12.70,25,93,13,35,63,6,17,26,"$87,400",31,"$69,006"
00077345,$16.00,2,5,0,1,$16.00,$15.00,$13.20,24,67,10,28,46,5,5,16,"$80,600",37,$0
00077435,$10.00,3,15,2,11,$10.00,$5.33,$4.27,18,111,13,32,63,6,14,26,"$80,600",29,"$62,557"
00077495,$10.00,2,22,2,13,$12.00,$11.00,$7.64,17,125,7,22,65,3,10,26,"$61,400",24,"$55,750"
00077784,$16.00,3,6,1,2,$10.00,$11.67,$10.00,19,45,12,32,37,6,15,15,"$98,700",31,"$75,203"
00011158,$4.00,5,26,2,11,$5.00,$4.00,$3.42,5,98,30,48,89,9,17,28,"$98,700",0,"$75,203"
00190795,$10.00,3,21,3,18,$14.00,$12.00,$8.00,21,130,12,31,80,5,15,32,"$51,600",31,"$43,135"
00077848,$5.00,6,7,3,4,$5.00,$5.33,$5.00,22,39,10,30,30,5,14,13,"$69,100",27,"$62,804"
00077845,$15.00,2,4,0,1,$15.00,$15.00,$12.50,26,41,9,29,33,4,4,13,"$111,700",40,"$62,804"
00077915,$15.00,1,7,0,6,$15.00,$15.00,$8.57,18,76,12,26,46,5,5,18,"$47,700",21,"$53,672"
00186573,$3.00,4,13,2,6,$3.00,$12.50,$7.69,8,89,17,38,63,7,17,25,"$90,000",32,"$69,366"
00078009,$20.00,1,1,1,1,$20.00,$20.00,$20.00,18,18,10,14,11,4,6,5,"$80,400",28,$0
00080336,$12.00,3,14,1,8,$5.00,$9.33,$6.93,17,126,13,31,66,6,15,30,"$83,600",32,"$63,523"
00078116,$10.00,7,10,4,6,$12.00,$10.14,$8.80,17,67,13,33,49,6,16,20,"$72,000",30,"$70,265"
00078179,$10.00,3,4,1,1,$20.00,$23.33,$22.50,16,28,13,28,27,6,14,12,"$70,800",23,"$60,963"
00078172,$25.00,1,1,1,1,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,"$116,700",34,"$66,509"
00078199,$15.00,2,10,2,10,$15.00,$15.00,$9.70,21,105,12,29,65,5,14,25,$0,28,"$70,000"
00186699,$20.00,5,16,4,8,$10.00,$12.40,$9.69,4,91,29,51,79,7,18,27,"$33,800",27,"$21,867"
00078778,$21.00,4,6,2,3,$15.00,$15.75,$13.17,18,53,13,34,44,6,16,18,"$65,900",40,$0
00078447,$6.00,4,15,2,9,$7.00,$6.00,$5.13,17,130,6,14,47,4,9,22,"$88,500",29,$0
00005968,$12.00,12,56,9,26,$8.00,$5.17,$3.59,4,130,49,71,141,17,28,46,"$68,500",13,$0
00078669,$6.00,5,14,2,5,$5.00,$6.80,$4.50,15,80,13,30,53,6,13,20,"$69,300",43,"$51,045"
00078753,$3.00,7,21,3,7,$3.00,$3.86,$3.29,15,103,8,20,36,4,9,11,"$66,800",22,"$50,568"
00078831,$3.00,4,10,1,4,$20.00,$18.75,$14.40,16,115,16,38,71,6,17,29,"$93,400",32,$0
00078802,$15.00,1,1,1,1,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,"$66,700",27,"$52,615"
00078588,$11.00,4,8,3,6,$5.00,$7.00,$5.75,18,61,11,29,44,5,13,18,"$83,600",31,"$43,483"
00185886,$5.00,7,14,4,7,$3.00,$7.00,$5.14,9,112,20,38,64,7,16,24,"$92,900",33,"$50,707"
00079116,$10.00,5,8,2,3,$5.00,$4.20,$5.00,16,54,9,23,25,4,10,11,"$37,700",18,"$46,341"
00079136,$10.00,6,24,4,16,$10.00,$10.83,$8.08,16,125,15,37,86,6,17,34,"$33,600",29,"$46,341"
00079177,$5.00,5,12,3,5,$10.00,$6.40,$5.00,22,63,12,31,45,6,16,20,"$75,100",31,"$64,238"
00000542,$10.00,1,7,0,4,$15.00,$15.00,$6.29,24,77,10,27,38,4,4,16,"$53,500",21,$0
00112172,$3.00,3,3,1,1,$12.00,$11.33,$11.33,18,24,13,24,21,6,11,9,"$58,300",29,$0
00079395,$12.00,4,17,2,12,$12.00,$12.50,$8.94,15,123,13,32,73,6,15,29,"$56,900",33,$0
00079389,$11.00,5,7,4,5,$13.00,$11.80,$10.14,21,45,12,32,37,6,16,16,"$49,200",27,"$49,277"
00079387,$7.00,7,9,5,6,$7.00,$6.43,$5.78,17,41,13,31,33,6,16,15,"$57,100",27,"$49,277"
00079399,$30.00,1,16,1,11,$30.00,$30.00,$17.50,21,130,13,32,82,6,15,35,"$48,700",21,"$55,086"
00079427,$10.00,2,19,2,12,$20.00,$15.50,$8.58,21,127,12,31,77,6,15,31,"$71,800",21,"$67,760"
00079478,$25.00,3,20,1,8,$25.00,$23.33,$13.25,15,126,13,34,78,6,16,32,"$66,800",37,"$61,461"
00003312,$15.00,6,9,2,2,$15.00,$10.67,$11.44,6,29,32,48,46,9,17,15,"$93,000",36,"$62,681"
00080395,$50.00,1,1,0,0,$15.00,$15.00,$15.00,18,18,10,14,12,4,4,4,"$90,200",29,"$62,681"
00079580,$21.00,0,1,0,0,$15.00,$0.00,$15.00,23,23,8,8,13,3,3,5,"$93,700",22,"$70,239"
00079602,$15.00,3,26,2,15,$15.00,$13.00,$10.58,24,129,13,34,83,6,17,33,"$93,700",22,"$70,239"
00079628,$22.00,3,6,0,2,$17.00,$16.00,$14.00,19,76,13,33,52,6,6,20,"$82,400",32,"$70,044"
00079622,$5.00,2,23,1,13,$5.00,$15.00,$9.91,19,113,22,43,95,8,18,34,"$84,200",37,"$70,044"
00079641,$12.00,3,16,1,9,$15.00,$10.00,$9.94,18,128,13,34,77,6,16,32,"$124,400",26,$0
00079649,$15.00,2,3,1,2,$15.00,$13.00,$10.33,16,44,12,28,29,5,11,11,"$55,600",9,$0
00079650,$10.00,5,6,3,4,$11.00,$9.60,$8.83,15,44,14,33,40,5,14,15,"$73,100",29,"$60,373"
00079702,$35.00,1,2,0,1,$25.00,$25.00,$20.00,18,39,13,30,29,6,6,13,"$123,200",23,"$88,407"
00079717,$15.00,2,4,0,1,$15.00,$15.00,$12.50,19,55,11,27,37,5,5,15,"$86,000",18,"$66,746"
00079747,$15.00,2,2,1,1,$15.00,$15.00,$15.00,19,24,12,23,21,6,11,9,"$32,900",21,"$36,667"
00079850,$10.00,2,7,1,3,$10.00,$8.50,$5.86,16,67,12,26,43,5,10,14,"$51,500",32,"$39,511"
00079900,$50.00,4,9,4,7,$50.00,$42.50,$24.22,17,89,9,21,44,5,14,20,"$61,700",30,"$46,202"
00007518,$5.00,5,19,4,16,$5.00,$5.00,$4.84,15,119,12,29,70,5,14,30,"$60,700",0,"$50,346"
00002231,$14.00,9,10,7,8,$15.00,$12.11,$11.40,11,38,21,41,45,8,18,18,"$56,400",33,"$55,168"
00080153,$5.00,1,1,1,1,$15.00,$15.00,$15.00,24,24,7,17,15,3,7,6,"$41,600",36,"$46,530"
00080335,$5.00,3,16,2,13,$10.00,$9.33,$5.94,21,130,11,30,73,5,14,31,"$41,700",25,"$49,923"
00080310,$20.00,1,2,0,0,$15.00,$13.00,$14.00,19,20,13,20,18,6,6,7,"$64,000",33,"$49,923"
00080378,$5.00,5,21,4,18,$5.00,$5.40,$4.86,18,130,10,26,70,5,14,29,"$68,900",29,"$47,081"
00080449,$10.00,2,15,1,6,$10.00,$11.00,$5.87,18,81,14,32,58,6,15,22,"$55,000",22,$0
00080505,$20.00,3,9,2,6,$15.00,$15.00,$12.11,24,123,9,29,66,4,13,27,"$67,300",22,"$62,442"
00080577,$10.00,4,6,3,3,$13.00,$12.50,$11.67,21,44,12,33,38,6,17,17,"$46,600",0,"$51,715"
00080646,$4.00,5,18,2,9,$6.00,$4.60,$3.56,18,111,11,31,63,5,14,27,"$36,000",40,"$43,618"
00013483,$17.00,11,50,5,17,$5.00,$6.27,$6.34,4,113,45,66,137,14,25,50,"$45,200",21,$0
00080733,$15.00,2,10,1,5,$15.00,$14.00,$7.50,18,130,11,26,60,4,10,25,"$49,100",25,"$48,418"
00080763,$15.00,1,1,1,1,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,"$38,300",27,"$41,324"
00080800,$8.00,4,7,3,5,$10.00,$9.25,$8.43,17,53,6,26,37,4,14,15,"$67,700",34,"$57,721"
00080866,$4.00,11,11,5,5,$5.00,$4.55,$4.55,16,35,14,32,31,6,14,12,"$43,800",31,"$45,654"
00080893,$25.00,1,9,1,5,$15.00,$15.00,$8.33,21,65,12,30,52,6,14,21,"$49,800",36,"$53,117"
00185663,$4.00,6,21,5,12,$5.00,$4.33,$4.33,4,128,16,33,70,4,13,27,"$47,500",34,$0
00190616,$5.00,3,16,2,11,$10.00,$10.00,$7.50,24,130,11,31,71,6,17,33,"$48,300",38,"$44,220"
00080995,$5.00,5,14,2,7,$10.00,$6.40,$5.86,19,65,13,34,54,6,17,22,"$34,200",35,"$29,038"
00080903,$15.00,6,22,4,12,$11.00,$11.50,$6.32,21,88,14,35,65,6,17,26,"$65,800",39,$0
00081006,$6.00,6,29,2,18,$5.00,$5.83,$5.00,15,122,12,33,80,6,17,33,"$56,700",41,$0
00081058,$12.00,3,6,2,3,$12.00,$10.67,$8.33,17,44,12,31,36,6,14,14,"$57,100",42,"$42,146"
00081067,$15.00,1,1,1,1,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,"$36,300",24,"$49,690"
00081073,$10.00,5,6,2,3,$10.00,$9.00,$9.17,22,41,11,31,34,5,14,13,"$57,100",32,"$49,690"
00153880,$5.00,2,4,1,2,$16.00,$14.00,$12.50,22,53,12,30,40,6,14,16,"$59,200",32,"$49,690"
00081200,$5.00,2,4,1,2,$20.00,$15.00,$20.50,26,51,11,32,41,5,15,17,"$61,200",24,"$50,865"
00081241,$20.00,2,8,1,5,$20.00,$17.00,$10.50,19,57,13,33,46,6,15,19,"$41,900",38,"$42,786"
00081319,$15.00,4,6,3,5,$15.00,$11.75,$9.83,16,44,14,32,37,6,14,14,"$31,000",25,"$44,032"
00081322,$15.00,2,18,2,15,$15.00,$15.00,$10.06,21,131,12,31,80,6,15,32,"$33,500",25,"$44,032"
00137601,$5.00,7,23,5,14,$3.00,$4.43,$4.35,5,105,10,30,68,5,16,28,"$39,700",49,"$50,097"
00159623,$20.00,1,5,1,3,$16.00,$16.00,$9.80,21,72,11,27,45,4,10,15,"$39,700",28,"$50,097"
00081277,$25.00,2,2,1,1,$20.00,$15.00,$15.00,27,32,9,25,24,4,11,10,"$32,200",26,"$43,363"
00185602,$10.00,4,15,3,7,$0.00,$11.25,$9.53,11,72,25,45,77,5,15,23,"$40,000",26,$0
00081520,$10.00,3,15,1,9,$15.00,$11.67,$8.73,16,119,11,27,64,6,15,29,"$42,800",31,"$41,500"
00081527,$3.00,2,13,1,12,$5.00,$8.50,$7.69,15,111,10,29,65,4,12,26,"$42,900",32,$0
00081600,$5.00,4,7,2,4,$13.00,$12.00,$9.71,24,41,11,30,33,6,15,15,"$58,200",37,$0
00081649,$15.00,1,1,1,1,$15.00,$15.00,$15.00,22,22,10,17,15,3,6,5,"$40,500",38,$0
00190837,$11.00,6,8,3,5,$12.00,$8.83,$8.13,20,44,13,33,37,6,16,16,"$43,200",43,"$48,750"
00081712,$11.00,2,21,1,10,$12.00,$11.00,$7.00,15,125,12,31,74,5,13,29,"$94,600",32,"$63,535"
00081945,$20.00,2,3,1,1,$15.00,$15.00,$15.00,18,28,13,25,23,6,12,10,"$84,000",34,"$58,169"
00013806,$7.00,8,34,5,13,$7.00,$5.63,$5.60,5,158,29,47,88,10,19,31,"$40,900",35,$0
00082015,$18.00,3,12,2,8,$20.00,$14.00,$10.92,17,123,8,20,47,4,10,15,"$54,300",30,"$51,625"
00082026,$12.00,2,5,0,2,$15.00,$12.50,$8.60,18,69,11,29,48,5,5,17,"$50,600",26,"$49,016"
00082040,$3.00,9,43,8,26,$9.00,$3.22,$2.67,18,128,10,31,77,5,16,32,"$49,300",36,"$40,063"
00082065,$10.00,3,11,0,4,$10.00,$11.00,$8.45,17,116,12,33,66,5,5,29,"$73,700",40,"$59,577"
00082121,$10.00,8,28,5,17,$5.00,$7.50,$6.50,16,120,14,34,75,6,17,33,"$91,500",25,"$68,333"
00082196,$5.00,3,13,1,7,$5.00,$5.00,$5.92,15,123,12,30,68,5,13,28,"$40,500",34,"$43,281"
00082313,$15.00,3,11,2,7,$15.00,$13.67,$9.73,20,119,13,32,61,6,15,27,"$56,900",34,$0
00082518,$42.00,4,7,2,4,$40.00,$35.50,$30.29,16,61,15,37,54,6,17,21,"$90,600",14,"$76,519"
00082618,$5.00,2,21,1,14,$12.00,$11.00,$6.24,18,127,10,27,71,3,9,26,"$83,600",32,"$60,348"
00082698,$21.00,2,3,1,1,$15.00,$15.50,$13.67,16,31,12,26,24,6,12,10,"$104,800",28,"$65,650"
00001102,$11.00,10,33,6,16,$12.00,$13.60,$11.33,5,131,29,48,105,11,22,40,"$88,200",0,"$65,650"
00004393,$10.00,3,31,1,11,$10.00,$10.00,$9.52,4,105,26,41,106,6,13,24,"$104,700",38,"$65,650"
00082737,$20.00,6,7,4,5,$12.00,$10.33,$9.57,17,41,7,22,26,4,12,11,"$143,000",43,"$68,536"
00012655,$16.00,7,36,4,19,$12.00,$10.71,$10.33,16,130,29,47,97,6,15,34,"$89,600",30,"$48,333"
00082857,$10.00,3,14,2,8,$10.00,$13.33,$11.43,20,128,13,34,68,6,16,30,"$74,500",29,"$55,513"
00082920,$5.00,1,19,0,6,$10.00,$5.00,$5.53,18,128,12,25,69,5,5,27,"$91,500",34,"$79,616"
00082943,$4.00,5,15,2,10,$5.00,$4.60,$4.07,15,125,12,30,65,5,12,26,"$90,200",25,"$82,791"
00010606,$5.00,5,9,3,5,$12.00,$11.40,$9.00,17,53,15,33,55,6,15,16,"$96,900",29,"$80,946"
00082998,$25.00,2,7,1,6,$20.00,$16.00,$9.14,26,101,10,30,54,5,14,23,"$83,300",30,$0
00082995,$5.00,6,20,4,10,$5.00,$5.00,$4.40,15,93,13,31,66,6,16,25,"$71,900",25,"$66,154"
00083042,$10.00,4,7,1,2,$25.00,$21.25,$17.86,16,57,15,36,46,6,16,18,"$84,900",28,$0
00083094,$20.00,2,5,0,2,$18.00,$17.00,$13.60,18,77,13,28,48,6,6,18,"$69,900",33,"$62,450"
00083279,$19.00,2,7,2,3,$15.00,$17.50,$9.00,24,65,11,30,48,6,15,20,"$130,000",41,"$92,033"
00085152,$10.00,2,4,1,2,$5.00,$12.50,$12.50,17,53,10,28,42,4,12,17,"$49,300",27,$0
00083530,$5.00,3,10,3,6,$36.00,$33.00,$28.60,21,77,14,33,63,6,17,25,"$65,600",29,$0
00083698,$16.00,8,16,6,10,$14.00,$13.00,$10.13,16,128,16,35,63,6,16,28,"$87,800",32,"$61,515"
00083718,$3.00,3,17,1,12,$3.00,$3.67,$2.71,18,130,9,20,56,4,8,23,"$81,300",50,"$51,881"
00083709,$10.00,4,11,3,6,$10.00,$7.75,$6.36,20,69,12,29,52,6,14,19,"$68,000",35,"$51,881"
00083708,$10.00,6,25,3,9,$10.00,$10.00,$8.40,19,65,10,29,49,5,15,19,"$75,300",30,"$51,881"
00009784,$30.00,2,10,1,3,$30.00,$27.50,$17.70,8,84,35,53,90,8,16,21,"$84,000",32,"$50,504"
00083960,$5.00,7,16,5,10,$7.00,$5.71,$4.69,17,130,13,29,59,6,14,27,"$88,400",37,"$69,688"
00083959,$16.00,5,25,0,8,$12.00,$10.40,$9.68,18,124,15,37,83,6,6,33,"$113,800",37,$0
00083983,$15.00,6,20,3,9,$15.00,$15.83,$14.50,17,113,14,35,74,6,17,30,"$86,600",25,$0
00084097,$25.00,1,1,1,1,$25.00,$25.00,$25.00,17,17,11,16,14,5,7,6,"$341,000",41,"$105,995"
00084276,$3.00,11,44,6,23,$10.00,$7.27,$5.34,17,129,13,32,84,5,14,33,"$57,000",35,"$50,587"
00082248,$8.00,5,12,4,9,$7.00,$5.80,$5.92,6,52,19,36,51,7,15,19,"$48,000",49,"$33,528"
00084390,$5.00,4,15,3,9,$10.00,$10.00,$7.53,18,111,13,32,65,6,15,27,"$46,500",35,"$45,054"
00084582,$25.00,3,5,2,4,$15.00,$12.33,$11.40,22,45,12,31,36,6,16,16,"$97,300",23,"$81,514"
00084610,$4.00,8,22,6,16,$6.00,$4.25,$3.11,17,125,12,28,62,6,16,29,"$78,000",29,$0
00084599,$11.00,5,5,4,4,$9.00,$7.80,$7.80,18,32,12,27,26,6,13,11,"$76,000",60,"$53,377"
00084678,$10.00,3,12,1,6,$20.00,$19.33,$11.58,17,87,8,28,51,4,14,22,"$58,500",24,"$55,086"
00084706,$10.00,4,20,4,16,$10.00,$8.25,$5.30,17,124,14,31,71,6,15,30,"$44,600",35,"$52,102"
00084708,$25.00,2,2,1,1,$24.00,$17.00,$17.00,18,29,12,26,23,6,13,11,"$65,300",28,"$56,677"
00084745,$7.00,8,22,3,7,$9.00,$7.13,$6.59,17,67,13,33,57,6,16,22,"$60,400",31,"$48,462"
00010789,$3.00,8,31,5,16,$9.00,$7.50,$5.29,18,130,29,49,108,6,17,33,"$53,400",36,"$50,449"
00084854,$3.00,4,31,3,15,$5.00,$4.00,$3.16,16,130,6,15,50,3,7,19,"$79,700",24,"$50,449"
00084840,$14.00,2,21,1,9,$14.00,$13.00,$8.48,16,101,13,32,72,5,13,25,"$87,000",45,"$59,670"
00085003,$8.00,5,17,3,9,$8.00,$8.00,$5.47,16,124,12,26,59,5,12,26,"$33,100",31,"$45,486"
00085010,$9.00,5,22,3,11,$5.00,$8.60,$5.95,19,119,12,31,69,6,17,33,"$59,500",25,"$50,638"
00085059,$5.00,6,18,5,9,$6.00,$4.00,$3.72,17,79,13,28,55,6,14,22,"$30,300",30,"$44,375"
00082610,$5.00,7,20,5,10,$4.00,$4.14,$3.60,16,57,7,17,33,3,9,13,"$28,000",31,$0
00012874,$10.00,5,21,3,12,$10.00,$10.00,$7.57,5,113,35,56,96,10,20,33,"$40,300",34,"$43,797"
00085357,$15.00,5,15,5,10,$16.00,$13.60,$10.73,17,64,13,32,53,6,17,23,"$47,600",31,"$43,797"
00185024,$8.00,6,68,3,15,$5.00,$7.67,$23.85,11,129,34,53,144,7,17,37,"$47,600",31,"$43,797"
00085390,$12.00,4,22,3,10,$11.00,$11.00,$9.50,20,76,13,34,61,6,17,24,"$69,800",32,"$53,981"
00085396,$9.00,6,8,5,6,$10.00,$6.17,$5.88,16,40,11,30,34,5,15,14,"$78,400",26,$0
00085476,$5.00,4,21,2,15,$25.00,$4.25,$5.00,18,126,13,34,70,6,16,31,"$19,800",27,"$35,060"
00005733,$10.00,5,30,1,8,$7.00,$6.80,$8.57,16,104,18,36,75,8,16,27,"$56,900",45,"$36,897"
00085517,$3.00,8,32,6,15,$5.00,$3.63,$3.81,17,80,12,30,63,6,17,25,"$47,300",34,$0
00190647,$10.00,4,6,2,3,$12.00,$8.25,$7.17,18,49,13,29,36,6,13,14,"$46,000",40,$0
00085579,$20.00,1,1,1,1,$20.00,$20.00,$20.00,17,17,10,15,13,4,6,5,"$52,200",44,"$43,944"
00085617,$9.00,3,7,2,5,$11.00,$9.67,$8.00,16,52,14,33,42,6,15,16,"$48,600",27,"$44,444"
00085619,$5.00,4,6,4,6,$5.00,$8.00,$8.00,19,44,12,33,38,6,16,16,"$43,500",36,"$39,267"
